sap,employee,cashier,locality,area,coordinate,night_acceptance,night_display,cash_desks,store_concept,tobacco_shop,dominators,universal_assortment
c7cfd542-9765-bd92-0240-ecb7fcd8452e,0.32653061224489793,0.34285714285714286,Санкт-Петербург,0.33884892086330937,"(59.938955, 30.315644)",1,1,0.35714285714285715,1,0.45454545454545453,1,0.5238095238095238
35373725-79f5-c17d-8c63-d347d20bf0a1,0.2653061224489796,0.05714285714285714,Коммунар,0.32014388489208634,"(59.621609, 30.393483)",1,0,0.21428571428571427,1,0.18181818181818182,1,0.2857142857142857
35e29d3a-bdca-a913-d54d-5da0fb69aa29,0.7346938775510204,0.2,Санкт-Петербург,0.7223021582733813,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
c022270f-3fbb-5c95-9ef9-8e2f9647979b,0.5306122448979592,0.22857142857142856,Тосно,0.43884892086330934,"(59.541179, 30.875006)",0,1,0.21428571428571427,1,0.09090909090909091,1,0.5238095238095238
4a93a327-19ce-98e1-04fd-41964e8533b0,0.46938775510204084,0.2571428571428571,Санкт-Петербург,0.7892985611510792,"(59.938955, 30.315644)",0,1,0.35714285714285715,0,0.8181818181818182,1,0.7619047619047619
98aa0904-9180-3141-41db-a80dc77aade2,0.3469387755102041,0.34285714285714286,Санкт-Петербург,0.4892086330935252,"(59.938955, 30.315644)",0,1,0.2857142857142857,1,0.0,1,0.5238095238095238
7548b12b-2631-64a3-f074-fa81457c972a,0.5918367346938775,0.17142857142857143,Санкт-Петербург,0.5224820143884892,"(59.938955, 30.315644)",0,1,0.35714285714285715,1,0.36363636363636365,1,0.5238095238095238
1788dd53-5fb2-a1a0-4d93-a131f015b8d5,0.24489795918367346,0.11428571428571428,Кировск,0.21762589928057555,"(59.87533, 30.981457)",1,1,0.35714285714285715,1,0.6363636363636364,1,0.7619047619047619
d50df9bf-fb65-2096-f95f-153233eb81ff,0.12244897959183673,0.6857142857142857,Санкт-Петербург,0.36276978417266187,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.09090909090909091,1,0.5238095238095238
d73fdde9-803b-86c2-5a69-c89a08bc414b,0.673469387755102,0.2,Санкт-Петербург,0.64568345323741,"(59.938955, 30.315644)",1,0,0.5714285714285714,1,0.09090909090909091,1,0.7619047619047619
501dc186-cb14-54f9-ecf5-8d7b7ea79b42,0.5918367346938775,0.4,Санкт-Петербург,0.35395683453237414,"(59.938955, 30.315644)",0,1,0.21428571428571427,1,0.7272727272727273,1,0.2857142857142857
59d09c9e-6112-3175-4ef5-53da024d6415,0.24489795918367346,0.08571428571428572,Санкт-Петербург,0.5506294964028776,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.09090909090909091,1,0.7619047619047619
0a16e1b4-7b7b-2b82-cbc4-f99421a84605,0.20408163265306123,0.7428571428571429,Санкт-Петербург,0.48651079136690645,"(59.938955, 30.315644)",0,0,0.21428571428571427,1,0.09090909090909091,0,0.5238095238095238
58482fb6-d334-39a4-feda-38fc449f6a98,0.24489795918367346,0.5142857142857142,Санкт-Петербург,0.38848920863309355,"(59.938955, 30.315644)",0,1,0.14285714285714285,1,0.5454545454545454,1,0.5238095238095238
58355da3-1582-eba1-6b36-8957801f378d,0.22448979591836735,0.3142857142857143,Санкт-Петербург,0.3279676258992806,"(59.938955, 30.315644)",0,0,0.21428571428571427,0,0.45454545454545453,1,0.2857142857142857
f635afdc-4a4d-5b24-b377-805b25b7d192,0.5510204081632653,0.3142857142857143,Санкт-Петербург,0.5251798561151079,"(59.938955, 30.315644)",0,1,0.35714285714285715,1,0.09090909090909091,1,0.7619047619047619
8739577a-e22f-9bae-58d1-4f4ead590eb1,0.4897959183673469,0.6,Санкт-Петербург,0.4613309352517986,"(59.938955, 30.315644)",1,0,0.35714285714285715,1,0.09090909090909091,1,0.5238095238095238
c792e126-8702-6882-b6f2-c0f0beb7ff83,0.5510204081632653,0.4,Санкт-Петербург,0.2751798561151079,"(59.938955, 30.315644)",1,1,0.21428571428571427,1,0.09090909090909091,1,0.2857142857142857
9b07a7bf-f537-48b8-3460-e2c240ce6a08,0.16326530612244897,0.5714285714285714,Санкт-Петербург,0.210431654676259,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.0,1,0.047619047619047616
dd7880ef-e543-9681-e1ef-cc92da3d1b58,0.3877551020408163,0.6,Санкт-Петербург,0.5677158273381294,"(59.938955, 30.315644)",0,0,0.2857142857142857,0,0.7272727272727273,1,0.5238095238095238
457dadfe-1ccc-07aa-d867-dba16a5d83b4,0.3877551020408163,0.6285714285714286,Санкт-Петербург,0.3408273381294964,"(59.938955, 30.315644)",1,1,0.35714285714285715,0,0.09090909090909091,1,0.2857142857142857
156e70ca-abb9-3b19-0181-f8c604914375,0.24489795918367346,0.37142857142857144,Сестрорецк,0.5539568345323741,"(60.093474, 29.972038)",0,1,0.21428571428571427,1,0.09090909090909091,1,0.5238095238095238
1ddae592-2022-a473-9bfe-11744ed36efe,0.32653061224489793,0.6,Санкт-Петербург,0.18615107913669066,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.09090909090909091,1,0.047619047619047616
4410e707-d351-3831-76a4-6c28b77e6df5,0.6122448979591837,0.42857142857142855,Санкт-Петербург,0.5170863309352518,"(59.938955, 30.315644)",0,1,0.35714285714285715,1,0.09090909090909091,1,0.7619047619047619
da0c2d66-fda3-2b0d-10dc-b72899909176,0.7142857142857143,0.22857142857142856,Санкт-Петербург,0.6000899280575539,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
6d4b829e-1052-5ae7-3abb-e61f46ce0dae,0.5306122448979592,0.2,Ломоносов,0.45593525179856115,"(59.91074, 29.776466)",0,1,0.35714285714285715,1,0.5454545454545454,1,0.7619047619047619
d863dace-dce9-7154-7c5d-b694d323c760,0.3673469387755102,0.2571428571428571,Санкт-Петербург,0.27257194244604316,"(59.938955, 30.315644)",1,1,0.35714285714285715,1,0.09090909090909091,1,0.2857142857142857
106ca627-f90d-d29c-0b89-db831439abcb,0.30612244897959184,0.7428571428571429,Колпино,0.33992805755395683,"(59.748564, 30.595657)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.2857142857142857
6974f638-3b53-82d8-e9e1-560f48945bc9,0.4489795918367347,0.34285714285714286,Кронштадт,0.35701438848920863,"(59.99179, 29.775846)",0,1,0.35714285714285715,1,0.0,1,0.5238095238095238
be3872a8-16a0-6ea2-bb43-78cf951c25fd,0.3877551020408163,0.6571428571428571,Красное Село,0.6223021582733813,"(59.733745, 30.086205)",1,1,0.42857142857142855,0,0.09090909090909091,1,0.7619047619047619
da96dbf5-3b61-3694-c420-0488f497fff6,0.6122448979591837,0.45714285714285713,Колпино,0.6672661870503597,"(59.748564, 30.595657)",0,0,0.5714285714285714,1,0.09090909090909091,1,0.047619047619047616
643be5c9-31fc-b37e-ced6-132da9c5a91a,0.5510204081632653,0.45714285714285713,Санкт-Петербург,0.4694244604316547,"(59.938955, 30.315644)",0,1,0.35714285714285715,0,0.09090909090909091,1,0.5238095238095238
b2a1594e-8fbc-4ba9-8aa8-a505820651b8,0.3877551020408163,0.34285714285714286,Санкт-Петербург,0.2392086330935252,"(59.938955, 30.315644)",1,1,0.21428571428571427,1,0.45454545454545453,1,0.2857142857142857
fd36a259-f163-e25f-3ab5-19df02f98058,0.3673469387755102,0.6285714285714286,Санкт-Петербург,0.6628597122302159,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.36363636363636365,1,0.047619047619047616
864113eb-38ba-e153-a41f-9a88bc543285,0.24489795918367346,0.02857142857142857,Ломоносов,0.3357014388489209,"(59.91074, 29.776466)",0,1,0.21428571428571427,0,0.45454545454545453,1,0.5238095238095238
4d3276c1-9eb2-2e7c-29f3-bb0950562b85,0.3673469387755102,0.4857142857142857,Санкт-Петербург,0.512589928057554,"(59.938955, 30.315644)",0,0,0.21428571428571427,0,0.09090909090909091,0,0.5238095238095238
15874cc9-ba69-a0dd-d6cf-ab1e1a25143c,0.40816326530612246,0.5142857142857142,Санкт-Петербург,0.2670863309352518,"(59.938955, 30.315644)",1,1,0.07142857142857142,1,0.09090909090909091,1,0.5238095238095238
80ceb56b-5ebb-36ba-dcf0-443ca801b163,0.7755102040816326,0.5428571428571428,Санкт-Петербург,0.7216726618705036,"(59.938955, 30.315644)",0,0,0.5,0,0.8181818181818182,1,0.7619047619047619
f98dd5b3-d985-c1cb-aaac-9341fc093e41,0.3469387755102041,0.42857142857142855,Санкт-Петербург,0.4064748201438849,"(59.938955, 30.315644)",0,1,0.2857142857142857,1,0.5454545454545454,1,0.5238095238095238
a31089e1-ce59-d338-cea4-6187ccfaef58,0.5510204081632653,0.5142857142857142,Санкт-Петербург,0.6503597122302158,"(59.938955, 30.315644)",1,1,0.5714285714285714,0,0.09090909090909091,1,0.7619047619047619
0e6651d5-1b8a-c445-0de3-128b131af6be,0.6938775510204082,0.6571428571428571,Санкт-Петербург,0.6987410071942446,"(59.938955, 30.315644)",0,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
0ee88a09-dda7-eb38-97e3-96a508c1bcf6,0.4489795918367347,0.45714285714285713,Санкт-Петербург,0.8402877697841726,"(59.938955, 30.315644)",1,0,0.5714285714285714,1,0.09090909090909091,1,0.7619047619047619
ab646351-ea20-c8a5-3561-a63400686347,0.3673469387755102,0.5714285714285714,Санкт-Петербург,0.32482014388489205,"(59.938955, 30.315644)",1,1,0.2857142857142857,1,0.09090909090909091,1,0.7619047619047619
2b0143ca-b244-16ad-ec07-18515d8c603d,0.4489795918367347,0.45714285714285713,Пушкин,0.23201438848920863,"(59.722336, 30.416767)",1,1,0.35714285714285715,1,0.09090909090909091,1,0.2857142857142857
f6f98d37-408e-a5cc-5300-9a7716339471,0.6122448979591837,0.45714285714285713,Санкт-Петербург,0.6906474820143885,"(59.938955, 30.315644)",0,1,0.7142857142857143,1,0.09090909090909091,1,0.7619047619047619
619bb623-2115-c095-380f-6dcffd180fde,0.7142857142857143,0.45714285714285713,Колпино,0.8390287769784173,"(59.748564, 30.595657)",0,1,0.7857142857142857,1,0.09090909090909091,1,0.7619047619047619
439d1bc5-8b0b-17ba-6649-04fa994f51bb,0.3673469387755102,0.5714285714285714,Санкт-Петербург,0.25359712230215825,"(59.938955, 30.315644)",1,0,0.2857142857142857,1,0.45454545454545453,1,0.2857142857142857
86042e98-8f32-dc20-d752-43eb73f83db7,0.22448979591836735,0.42857142857142855,Санкт-Петербург,0.1962230215827338,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.36363636363636365,1,0.047619047619047616
df41a704-3821-9d7e-27dc-0542a633eca9,0.32653061224489793,0.5714285714285714,Санкт-Петербург,0.3408273381294964,"(59.938955, 30.315644)",0,1,0.14285714285714285,0,0.2727272727272727,1,0.5238095238095238
6b37bc8f-3574-cf34-86f6-55095183c0b7,0.3673469387755102,0.4,Санкт-Петербург,0.2446043165467626,"(59.938955, 30.315644)",0,0,0.21428571428571427,1,0.45454545454545453,0,0.2857142857142857
ac3ca41e-ec38-2cf3-651d-db365bea79d9,0.5306122448979592,0.02857142857142857,Санкт-Петербург,0.2356115107913669,"(59.938955, 30.315644)",0,1,0.21428571428571427,1,0.09090909090909091,1,0.047619047619047616
044a9dbd-3d35-5d6d-eecc-e2995598e128,0.42857142857142855,0.3142857142857143,Петродворец,0.3920863309352518,"(59.881227, 29.906775)",0,1,0.42857142857142855,0,0.09090909090909091,1,0.5238095238095238
e9114dca-305d-f574-5ef3-46cb1960cd4c,0.5510204081632653,0.5142857142857142,Санкт-Петербург,0.40197841726618705,"(59.938955, 30.315644)",1,0,0.2857142857142857,1,0.5454545454545454,1,0.5238095238095238
3e0682cc-649c-08fd-e088-600b71272fd9,0.42857142857142855,0.22857142857142856,Санкт-Петербург,0.3210431654676259,"(59.938955, 30.315644)",0,1,0.21428571428571427,1,0.5454545454545454,1,0.2857142857142857
5f72b3e7-24f7-ed53-a0f5-eecd1a949377,0.32653061224489793,0.5428571428571428,Санкт-Петербург,0.164568345323741,"(59.938955, 30.315644)",0,1,0.14285714285714285,0,0.18181818181818182,1,0.047619047619047616
8ff9fb57-393d-209e-49e6-b5e5bb73bac0,0.20408163265306123,0.42857142857142855,Санкт-Петербург,0.2516187050359712,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.36363636363636365,1,0.2857142857142857
803cbd77-75da-f8bf-b17f-18740d5b352e,0.46938775510204084,0.37142857142857144,Санкт-Петербург,0.4154676258992806,"(59.938955, 30.315644)",1,1,0.21428571428571427,1,0.09090909090909091,1,0.5238095238095238
505deed0-ccdb-d18c-e11c-205b71563255,0.3877551020408163,0.37142857142857144,Сестрорецк,0.3318345323741007,"(60.093474, 29.972038)",0,1,0.2857142857142857,1,0.09090909090909091,1,0.2857142857142857
6858d098-3097-51a4-400e-5872ca88101b,0.6530612244897959,0.2571428571428571,Санкт-Петербург,0.38741007194244603,"(59.938955, 30.315644)",0,1,0.5,1,0.0,1,0.5238095238095238
02b3e8b6-f612-47f9-d533-2e7a9e29ae21,0.8163265306122449,0.3142857142857143,Санкт-Петербург,0.5053956834532374,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
d1bd8707-6007-027e-cb29-b71963f8af31,0.2653061224489796,0.5428571428571428,Санкт-Петербург,0.22005395683453235,"(59.938955, 30.315644)",0,1,0.21428571428571427,0,0.18181818181818182,1,0.2857142857142857
b7688ad2-c9b8-353b-8558-bf8c28699f14,0.5510204081632653,0.3142857142857143,Санкт-Петербург,0.45143884892086333,"(59.938955, 30.315644)",0,1,0.35714285714285715,1,0.09090909090909091,1,0.5238095238095238
4967f4ac-3adc-7f73-3f7e-8daf2c331231,0.3673469387755102,0.6285714285714286,Санкт-Петербург,0.2814748201438849,"(59.938955, 30.315644)",1,1,0.2857142857142857,0,0.36363636363636365,1,0.047619047619047616
476c3dfc-7b8b-1911-5e4e-93a3e5d16dc1,0.4897959183673469,0.4,Санкт-Петербург,0.420863309352518,"(59.938955, 30.315644)",1,0,0.42857142857142855,1,0.09090909090909091,1,0.5238095238095238
92d9c5ee-a954-73a1-02a3-ae992181ddf4,0.2653061224489796,0.6857142857142857,Санкт-Петербург,0.33723021582733814,"(59.938955, 30.315644)",1,0,0.2857142857142857,0,0.09090909090909091,1,0.2857142857142857
0badf81a-1693-41ca-bee0-828a971b418e,0.24489795918367346,0.5428571428571428,Санкт-Петербург,0.685251798561151,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.5454545454545454,1,0.7619047619047619
9f8e0e3d-b5b1-669d-c324-97473595d26c,0.3673469387755102,0.42857142857142855,Санкт-Петербург,0.427158273381295,"(59.938955, 30.315644)",0,1,0.2857142857142857,1,0.6363636363636364,1,0.5238095238095238
a785180d-6510-4904-b382-7b97e4c0b52d,0.5918367346938775,0.6,Пушкин,0.4073741007194245,"(59.722336, 30.416767)",1,1,0.42857142857142855,1,0.8181818181818182,1,0.5238095238095238
1fe6b606-74f9-08d7-b62d-c106abecd410,0.8775510204081632,0.5714285714285714,Санкт-Петербург,0.5928057553956835,"(59.938955, 30.315644)",1,1,0.35714285714285715,0,0.09090909090909091,1,0.7619047619047619
181cb505-92d5-32a8-70e9-61009bd19c17,0.8775510204081632,0.6571428571428571,Санкт-Петербург,0.7652877697841727,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
d0a37f66-a688-a310-d3b3-4aebd5153752,0.12244897959183673,0.2857142857142857,Тверь,0.23156474820143885,"(56.859625, 35.91186)",0,0,0.14285714285714285,1,0.36363636363636365,0,0.2857142857142857
d0a37f66-a688-a310-d3b3-4aebd5153752,0.3877551020408163,0.2857142857142857,Санкт-Петербург,0.2446043165467626,"(59.938955, 30.315644)",0,1,0.21428571428571427,0,0.5454545454545454,1,0.2857142857142857
252e8cf3-6a9a-0332-d66c-a0a3ba651322,0.3469387755102041,0.5142857142857142,Санкт-Петербург,0.3183453237410072,"(59.938955, 30.315644)",1,0,0.35714285714285715,1,0.09090909090909091,1,0.2857142857142857
11206bb2-2397-5083-cc54-19739e8800a6,0.4489795918367347,0.6285714285714286,Санкт-Петербург,0.5795863309352518,"(59.938955, 30.315644)",1,1,0.35714285714285715,1,0.6363636363636364,1,0.7619047619047619
f9994eb2-12ca-10d2-435e-29b5a844fd13,0.30612244897959184,0.5142857142857142,Санкт-Петербург,0.34172661870503596,"(59.938955, 30.315644)",1,1,0.21428571428571427,1,0.09090909090909091,1,0.2857142857142857
1cf27949-5260-9041-686b-33ebd020bd4c,0.3673469387755102,0.45714285714285713,Санкт-Петербург,0.5044964028776978,"(59.938955, 30.315644)",1,0,0.2857142857142857,1,0.09090909090909091,1,0.7619047619047619
81e6e68f-527a-8e88-91a3-828fc7d9de55,0.42857142857142855,0.8285714285714286,Красный бор,0.2392086330935252,"(57.645619, 39.980492)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.047619047619047616
a88d531b-6c9b-7c4b-86de-11decda1cd07,0.5510204081632653,0.8285714285714286,Санкт-Петербург,0.7767086330935252,"(59.938955, 30.315644)",1,1,0.2857142857142857,1,0.09090909090909091,1,0.7619047619047619
66303ab1-cfb3-fb2e-e4cd-ae28b4eb74da,0.16326530612244897,0.2571428571428571,Новоржев,0.2554856115107914,"(57.029623, 29.332419)",0,0,0.07142857142857142,0,0.09090909090909091,1,0.047619047619047616
b861d16f-716d-8013-d018-6a040edec960,0.3673469387755102,0.2571428571428571,Сосновый бор,0.9550359712230215,"(59.904225, 29.09221)",1,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
02ab109e-8181-95c8-a808-336c827128e7,0.7142857142857143,0.7142857142857143,Санкт-Петербург,0.5656474820143885,"(59.938955, 30.315644)",1,1,0.7857142857142857,1,0.09090909090909091,1,0.7619047619047619
3eade264-452d-3ef5-414b-f2486de77cf9,0.32653061224489793,0.6285714285714286,Синявино,0.38246402877697844,"(59.907816, 31.0726)",0,0,0.14285714285714285,1,0.5454545454545454,1,0.2857142857142857
f6afa749-c993-7e2d-52a9-249144ffdcb4,0.3877551020408163,0.45714285714285713,Большие Колпаны,0.24190647482014388,"(59.52594, 30.072074)",1,1,0.21428571428571427,1,0.09090909090909091,1,0.2857142857142857
b56c9a63-a4c1-9b64-1879-d65b417dc322,0.22448979591836735,0.4857142857142857,Гатчина,0.1510791366906475,"(59.56841, 30.122892)",0,0,0.07142857142857142,1,0.2727272727272727,1,0.047619047619047616
d70c621e-8c1c-b0be-bc34-6b1d95cce8fb,0.16326530612244897,0.37142857142857144,Рябово,0.20395683453237412,"(60.338124, 28.990898)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.047619047619047616
20cdfab6-c066-9ceb-29b1-6b92c84b18b9,0.20408163265306123,0.5142857142857142,Санкт-Петербург,0.7032374100719424,"(59.938955, 30.315644)",0,0,0.2857142857142857,0,0.6363636363636364,1,0.7619047619047619
6c6a8bb8-cceb-6c4f-ca62-4fbc4ba42de0,0.46938775510204084,0.34285714285714286,Выборг,0.8902877697841727,"(60.710496, 28.749781)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
543fcbd7-443f-c262-425c-f9218bb48a78,0.14285714285714285,0.4857142857142857,Ермилово,0.19964028776978418,"(60.359224, 28.757614)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.047619047619047616
556e3d5f-458f-c8ef-15bd-f7e0c3a50ce4,0.24489795918367346,0.7142857142857143,Сосново,0.46708633093525176,"(60.557705, 30.253624)",1,1,0.21428571428571427,1,0.09090909090909091,1,0.5238095238095238
cf3715f6-59df-49c4-fb1e-d4590ceb52b3,0.5306122448979592,0.4857142857142857,Красное Село,0.8318345323741008,"(59.733745, 30.086205)",1,1,0.5,0,0.09090909090909091,1,0.7619047619047619
7694207d-5fd5-7f34-4e6d-be6dd94dfcae,0.6530612244897959,0.2571428571428571,Кронштадт,0.5782374100719424,"(59.99179, 29.775846)",1,1,0.7142857142857143,1,0.09090909090909091,1,0.7619047619047619
836451d3-7a25-872d-b326-43ff2d5fa680,0.20408163265306123,0.2571428571428571,Дружная горка,0.25719424460431656,"(59.281717, 30.122308)",0,0,0.14285714285714285,1,0.09090909090909091,1,0.2857142857142857
53d173fe-5048-ad00-875e-964c0769eab4,0.5102040816326531,0.3142857142857143,Санкт-Петербург,0.6510791366906474,"(59.938955, 30.315644)",0,0,0.5,1,0.09090909090909091,1,0.7619047619047619
7b2b25e0-ecf9-7e2d-bd1a-30b2ea35ccad,0.8367346938775511,0.5142857142857142,Санкт-Петербург,0.7257194244604317,"(59.938955, 30.315644)",0,1,0.5714285714285714,1,1.0,1,0.7619047619047619
0cc828b6-eaca-30d2-1dec-d236f6c5b46f,0.8163265306122449,0.6,Санкт-Петербург,0.7517985611510791,"(59.938955, 30.315644)",0,1,0.5714285714285714,0,0.09090909090909091,1,0.7619047619047619
cbaba957-ef29-3680-3df8-f6a8fd283620,0.24489795918367346,0.2571428571428571,Мошенское,0.18075539568345322,"(58.511835, 34.5853)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.047619047619047616
1af1577c-f103-9adf-0727-badc28793b29,0.46938775510204084,0.7142857142857143,Санкт-Петербург,0.5593525179856115,"(59.938955, 30.315644)",0,1,0.5,0,0.09090909090909091,1,0.7619047619047619
10df4def-70e1-23b6-b008-91a243332bad,0.5510204081632653,1.0,Санкт-Петербург,0.5755395683453237,"(59.938955, 30.315644)",1,0,0.2857142857142857,1,0.09090909090909091,1,0.7619047619047619
bc2dda31-411b-a624-5352-4ad2486243f3,0.42857142857142855,0.7428571428571429,Выборг,0.30305755395683454,"(60.710496, 28.749781)",0,1,0.21428571428571427,1,0.09090909090909091,1,0.2857142857142857
c2a1ec2c-28b7-868d-b6b6-ddfe87f9fcc8,0.42857142857142855,0.22857142857142856,Санкт-Петербург,0.5286870503597122,"(59.938955, 30.315644)",1,1,0.2857142857142857,1,0.09090909090909091,1,0.7619047619047619
02b86821-3921-411c-81b2-a08524fb92dd,0.42857142857142855,0.5714285714285714,Санкт-Петербург,0.5863309352517986,"(59.938955, 30.315644)",1,1,0.35714285714285715,1,0.09090909090909091,1,0.7619047619047619
8033b4de-37fb-50be-8290-8b276bcd3e73,0.42857142857142855,0.42857142857142855,Санкт-Петербург,0.5053956834532374,"(59.938955, 30.315644)",1,1,0.21428571428571427,1,0.09090909090909091,1,0.7619047619047619
17d6ac09-1534-a039-12e2-4a101cc4545b,0.5918367346938775,0.22857142857142856,Санкт-Петербург,0.5080935251798561,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
413732ea-6f63-1488-3eb5-34bfb2dc2621,0.6938775510204082,0.45714285714285713,Санкт-Петербург,0.6294964028776978,"(59.938955, 30.315644)",1,1,1.0,1,0.09090909090909091,1,0.7619047619047619
f0fc0a84-af27-3561-9291-163bf5101db6,0.24489795918367346,0.45714285714285713,Мельниково,0.17724820143884895,"(56.55621, 84.079849)",0,0,0.07142857142857142,0,0.2727272727272727,1,0.047619047619047616
3eb0a52a-8211-f1a1-3fd8-cce75e815e5a,0.24489795918367346,0.42857142857142855,Санкт-Петербург,0.5284172661870504,"(59.938955, 30.315644)",1,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
4445df39-8ff5-6292-20c4-d7b0eb159fd9,0.7142857142857143,0.8571428571428571,Павловск,0.5017985611510791,"(50.453624, 40.130439)",1,0,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
4cec6e36-2491-ae6e-72de-6461672206c8,0.16326530612244897,0.2857142857142857,Ефимовский,0.24100719424460432,"(59.497578, 34.670757)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.047619047619047616
2673b66b-3e67-e11d-98dc-c44a98ee20e7,0.4489795918367347,0.6,Санкт-Петербург,0.7347122302158273,"(59.938955, 30.315644)",1,1,0.6428571428571429,1,0.09090909090909091,1,0.7619047619047619
ec27c3fe-4d43-88c2-5828-7c5666597ef6,0.4489795918367347,0.5142857142857142,Санкт-Петербург,0.5359712230215827,"(59.938955, 30.315644)",0,1,0.35714285714285715,1,0.09090909090909091,1,0.7619047619047619
183539a5-11a9-6599-8e8a-75b152573851,0.5102040816326531,0.8,Санкт-Петербург,0.5215827338129496,"(59.938955, 30.315644)",1,1,0.6428571428571429,1,0.09090909090909091,1,0.7619047619047619
4c16099d-1cbe-cd1b-10aa-71078209fce2,0.673469387755102,0.3142857142857143,Санкт-Петербург,0.6321942446043165,"(59.938955, 30.315644)",0,1,0.5714285714285714,1,0.09090909090909091,1,0.7619047619047619
f8264971-d8ee-eb67-5102-c7f6feb092f5,0.4897959183673469,0.45714285714285713,Санкт-Петербург,0.8219424460431655,"(59.938955, 30.315644)",0,0,0.14285714285714285,1,0.09090909090909091,1,0.5238095238095238
b6b2ed14-60d7-2a7e-3d95-75821ae68a81,0.46938775510204084,0.6857142857142857,Санкт-Петербург,0.5566546762589928,"(59.938955, 30.315644)",1,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
71d01a41-8c54-312b-421e-7d20ef206b0b,0.6530612244897959,0.5142857142857142,Санкт-Петербург,0.6034172661870504,"(59.938955, 30.315644)",0,0,0.0,1,0.09090909090909091,1,0.047619047619047616
0cf9bc9f-2332-2324-7f14-feb9b2ede2f6,0.5102040816326531,0.7428571428571429,Санкт-Петербург,0.6834532374100719,"(59.938955, 30.315644)",1,0,0.42857142857142855,1,0.09090909090909091,1,0.047619047619047616
18c1dfff-953d-e47c-163a-e0fc3df7fecb,0.5918367346938775,0.7428571428571429,Санкт-Петербург,0.6493705035971223,"(59.938955, 30.315644)",0,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
9f8a9018-2b72-15b6-24ee-fd3ac8a68b4f,0.5714285714285714,0.7142857142857143,Санкт-Петербург,0.6726618705035972,"(59.938955, 30.315644)",0,1,0.5,1,0.09090909090909091,1,0.7619047619047619
ced7eb1d-7c57-840c-cd6a-a2796a8fec24,0.46938775510204084,0.5428571428571428,Санкт-Петербург,0.4802158273381295,"(59.938955, 30.315644)",0,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
59d7ff23-60f3-6e31-2820-89188c5ceca2,0.5510204081632653,0.5142857142857142,Санкт-Петербург,0.7059352517985612,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
c2aa1a40-12da-42c0-e905-e6e0f8fa3793,0.4489795918367347,0.6285714285714286,Санкт-Петербург,0.7174460431654676,"(59.938955, 30.315644)",1,1,0.5,1,0.09090909090909091,1,0.7619047619047619
7d1c37e3-6d4f-90cb-dc72-c40d9f9bf073,0.3673469387755102,0.5142857142857142,Санкт-Петербург,0.7014388489208633,"(59.938955, 30.315644)",0,1,0.35714285714285715,1,0.09090909090909091,1,0.7619047619047619
a5c35198-4416-ccf3-bf76-300d838c7a94,0.40816326530612246,0.7142857142857143,Санкт-Петербург,0.49640287769784175,"(59.938955, 30.315644)",1,1,0.7857142857142857,1,0.09090909090909091,1,0.7619047619047619
52eb6a60-e457-69e2-0d8e-fd0c2afecd72,0.2653061224489796,0.5142857142857142,Лопухинка,0.35071942446043164,"(59.730343, 29.411507)",0,1,0.14285714285714285,0,0.09090909090909091,1,0.5238095238095238
c3ee7974-3021-624d-be54-5084c2abfeda,0.12244897959183673,0.2,Лодейное Поле,0.164568345323741,"(60.734305, 33.543183)",0,0,0.07142857142857142,1,0.09090909090909091,1,0.047619047619047616
ccf78f26-0bbb-74af-f5dd-c82b6988897a,0.4897959183673469,0.6,Всеволожск,0.7057553956834532,"(60.024626, 30.645873)",1,1,0.42857142857142855,1,0.09090909090909091,1,0.7619047619047619
